Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn,Predicted_Churn,Churn_Probability (%),Risk_Level,Customer_Status
15373.0,7,6,1005.48,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15374.0,260,1,139.32,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15375.0,326,1,60.959999999999994,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15377.0,18,4,1211.75,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15378.0,98,2,246.5,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15379.0,36,1,1174.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15380.0,1,7,1788.8,0,Regular Customers,0,0.0,1.0,Low Risk,Active
15381.0,59,3,1293.72,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15382.0,10,6,7777.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15384.0,17,2,1385.38,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15385.0,28,2,625.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15387.0,128,1,468.65,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15389.0,36,4,2233.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15390.0,32,2,1216.66,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15391.0,220,1,289.87,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15392.0,10,3,1376.0900000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15393.0,203,3,659.48,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15394.0,31,7,3103.26,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15396.0,219,1,508.20000000000005,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15400.0,56,3,586.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15401.0,88,2,216.95000000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15402.0,23,4,1203.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15403.0,127,2,170.88,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15404.0,11,1,257.06,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15405.0,212,1,310.74,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15406.0,89,2,465.15999999999997,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15409.0,357,1,131.25,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15410.0,204,2,1234.88,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15413.0,327,5,6798.72,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15416.0,114,3,588.5,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15418.0,61,2,452.32,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15420.0,70,6,743.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15421.0,21,6,2854.98,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15422.0,15,5,1522.27,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15423.0,217,2,223.39,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
15424.0,99,1,214.44,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15425.0,36,4,1944.57,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15426.0,5,5,1168.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15428.0,23,3,668.97,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15430.0,103,2,954.75,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15431.0,138,1,153.24,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15432.0,177,1,149.57,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15434.0,10,6,1525.5800000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15437.0,276,1,193.29000000000002,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15439.0,40,4,1269.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15441.0,32,3,1254.21,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15443.0,110,7,1939.02,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15445.0,226,1,171.0,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15446.0,12,3,406.95,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15447.0,163,4,337.71000000000004,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15448.0,310,1,294.17,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15451.0,70,2,233.21,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15452.0,26,3,1260.38,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15454.0,254,1,128.59,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15455.0,233,1,38.25,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15456.0,39,7,1672.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15458.0,38,1,208.79999999999998,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15459.0,53,2,202.82999999999998,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15461.0,96,2,429.7,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15462.0,81,1,502.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15465.0,5,15,5301.03,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15466.0,25,3,1236.48,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15468.0,28,1,962.97,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15469.0,74,1,335.7,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15470.0,211,1,63.419999999999995,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15471.0,16,2,847.0799999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15473.0,80,1,274.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15474.0,231,1,163.1,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15476.0,16,4,2209.98,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15477.0,285,1,368.4,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15478.0,211,1,583.56,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15479.0,369,1,147.4,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15480.0,101,4,5373.5,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15481.0,37,1,1993.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15482.0,22,7,3537.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15483.0,21,6,628.39,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15484.0,176,2,1061.69,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15485.0,9,5,3196.51,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15486.0,163,1,102.0,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
15487.0,315,1,231.32,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15488.0,92,4,340.6,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15489.0,36,5,1285.3300000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15490.0,66,1,217.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15493.0,25,4,2313.18,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15494.0,114,3,2480.82,0,Regular Customers,1,1.0,100.0,High Risk,Churned
15495.0,15,1,246.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15496.0,267,1,146.14000000000001,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15497.0,18,7,7395.19,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15498.0,2,19,12723.18,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15499.0,359,1,161.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15501.0,40,2,402.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15502.0,4,5,3608.54,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15503.0,362,1,120.06,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15504.0,156,3,371.02,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15506.0,17,3,1060.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15509.0,16,1,166.51,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15512.0,26,2,210.58,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15513.0,1,18,12992.33,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15514.0,15,7,2459.09,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15515.0,23,1,171.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15518.0,15,7,2276.4900000000002,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15519.0,19,2,344.61,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15521.0,36,8,4106.49,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15523.0,24,15,16947.98,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15524.0,242,1,151.4,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15525.0,9,2,469.78,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15527.0,30,15,3145.86,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15529.0,2,2,1116.72,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15530.0,148,1,311.37,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15532.0,12,6,2190.9700000000003,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15534.0,361,1,162.25,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15535.0,40,2,551.42,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15536.0,45,1,259.09,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15538.0,173,6,3358.3999999999996,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15540.0,11,1,247.38,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15542.0,148,3,918.45,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15543.0,95,1,114.98,0,Regular Customers,1,1.0,100.0,High Risk,Churned
15544.0,8,12,4615.72,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15545.0,7,1,135.32999999999998,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15546.0,242,2,1079.1000000000001,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15547.0,12,12,5199.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15548.0,231,1,158.09,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15549.0,57,5,652.7,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15550.0,14,8,1643.17,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15551.0,30,6,1274.02,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15552.0,259,1,162.4,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15555.0,1,22,7307.18,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15558.0,275,1,214.13,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15559.0,204,1,1109.4,1,At-Risk Customers,1,1.0,98.0,High Risk,Churned
15560.0,33,2,153.52,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15561.0,19,4,1133.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15562.0,60,2,538.83,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15563.0,150,3,1466.56,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15564.0,99,2,70.74000000000001,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15566.0,28,2,227.87,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15569.0,26,5,2210.64,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15570.0,5,14,5145.52,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15571.0,22,10,3401.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15572.0,16,3,1515.81,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15573.0,254,3,599.73,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15574.0,8,3,816.4499999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15575.0,255,1,30.1,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15577.0,359,2,139.1,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15579.0,19,3,953.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15580.0,12,8,1381.19,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15581.0,2,26,4114.62,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15583.0,12,1,107.86,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15584.0,35,2,552.39,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15586.0,228,3,1139.1,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15587.0,28,3,608.4000000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15588.0,313,1,579.6,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15590.0,18,5,1496.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15591.0,218,3,217.9,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15595.0,123,1,357.6,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15596.0,1,5,1723.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15597.0,211,1,238.8,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15598.0,63,1,307.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15599.0,81,1,488.32,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15600.0,64,4,1199.31,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15601.0,8,17,8183.56,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15602.0,4,8,1932.64,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15603.0,284,1,40.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15605.0,9,5,738.57,0,Regular Customers,0,0.0,2.0,Low Risk,Active
15606.0,26,8,2310.83,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15607.0,179,8,1604.21,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15608.0,51,1,692.3,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15611.0,19,13,1405.83,0,Regular Customers,0,0.0,1.0,Low Risk,Active
15613.0,246,1,433.71999999999997,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15614.0,73,4,3147.36,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15615.0,26,24,10974.23,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15616.0,74,1,317.11,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15617.0,32,3,828.5500000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15620.0,45,1,389.18,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15622.0,63,8,4143.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15623.0,29,7,2136.02,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15625.0,12,5,1702.1399999999999,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15626.0,57,1,391.72,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15627.0,93,2,566.9,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15628.0,2,9,2782.02,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15629.0,86,4,2240.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15630.0,280,1,295.05,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15631.0,278,1,596.67,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15633.0,145,13,4352.46,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15634.0,19,1,311.1,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15635.0,31,1,100.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15636.0,73,2,719.82,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15637.0,49,4,574.23,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15638.0,14,6,2265.2,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15639.0,87,2,639.76,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15640.0,8,15,11441.92,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15641.0,32,8,3458.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15642.0,365,1,105.78000000000002,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15645.0,50,2,443.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15646.0,8,3,526.97,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15647.0,51,1,169.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15649.0,3,3,1354.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15650.0,157,2,553.88,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15651.0,56,2,612.76,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15652.0,23,4,1082.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15658.0,8,4,1399.3700000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15659.0,22,2,226.04,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15660.0,1,7,1212.13,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15661.0,15,6,906.15,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15662.0,297,2,283.73,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15664.0,85,3,867.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15665.0,47,3,1773.11,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15666.0,108,2,632.9399999999999,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15670.0,192,1,152.15,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15672.0,361,1,45.300000000000004,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15673.0,87,5,3533.77,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15674.0,53,8,4501.63,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15675.0,40,1,218.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15677.0,57,2,648.4,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15678.0,31,2,1541.19,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15680.0,2,8,3173.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15681.0,15,9,1563.54,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15682.0,235,2,318.24,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15683.0,109,1,330.79,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15684.0,183,3,173.95,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15685.0,86,1,55.980000000000004,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15686.0,56,1,90.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15688.0,54,1,190.57,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15689.0,253,1,266.93,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15691.0,30,3,434.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15693.0,295,1,37.5,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15694.0,1,12,4331.41,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15695.0,233,2,721.06,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15696.0,59,5,1170.1100000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15697.0,325,1,246.75,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15698.0,260,1,46.2,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15702.0,112,2,140.39000000000001,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15704.0,138,2,1524.3400000000001,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15708.0,5,3,1014.48,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15709.0,225,1,194.6,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
15710.0,53,1,898.87,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15711.0,192,2,420.25,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15712.0,15,7,2400.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15713.0,2,3,654.09,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15714.0,89,3,453.93,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15715.0,191,5,658.02,1,At-Risk Customers,1,1.0,99.0,High Risk,Churned
15716.0,5,8,1938.0,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15717.0,57,4,456.70000000000005,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15718.0,176,1,293.79,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15719.0,17,18,5177.45,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15720.0,186,1,143.19,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15722.0,81,6,3035.54,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15723.0,47,3,744.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15724.0,36,1,92.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15726.0,26,1,321.91,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15727.0,23,8,4266.55,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15728.0,15,2,544.6,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15729.0,36,2,107.55000000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15730.0,17,2,605.7,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15731.0,189,1,125.3,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15732.0,8,9,1387.95,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15734.0,72,2,923.85,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15735.0,57,1,327.68,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15736.0,71,2,1815.72,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15738.0,8,26,8560.550000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15741.0,94,2,208.62,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15742.0,255,1,156.87,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15747.0,11,6,1588.57,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15748.0,85,2,465.45000000000005,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15750.0,2,12,4331.711,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15751.0,96,11,1380.44,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15752.0,8,3,1570.16,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15754.0,129,6,2579.04,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15755.0,15,11,3628.87,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15757.0,22,4,2225.94,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15759.0,147,4,577.8900000000001,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15760.0,266,2,13916.34,1,At-Risk Customers,1,1.0,98.0,High Risk,Churned
15761.0,78,1,143.05,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15764.0,70,2,1223.1100000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15765.0,302,1,370.63,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15766.0,92,2,516.0,0,Regular Customers,1,1.0,99.0,High Risk,Churned
15768.0,112,31,14979.26,3,Premium Customers,1,0.0,0.0,Low Risk,Active
15769.0,7,21,32451.6,3,Premium Customers,0,0.0,0.0,Low Risk,Active
15770.0,248,1,321.45,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15771.0,240,3,1006.54,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15772.0,54,1,280.88,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15773.0,45,1,138.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15774.0,54,5,1059.14,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15775.0,267,1,45.6,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15777.0,32,3,715.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15778.0,67,1,307.95,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15779.0,99,2,124.08000000000001,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15782.0,66,1,1399.36,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15784.0,103,2,848.3299999999999,0,Regular Customers,1,1.0,98.0,High Risk,Churned
15785.0,15,11,3640.96,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15786.0,53,2,3582.62,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15788.0,144,1,221.82999999999998,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15789.0,67,5,1610.71,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15791.0,165,3,1995.65,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15792.0,35,2,933.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15793.0,14,5,1433.96,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15794.0,372,2,777.0,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15795.0,66,7,1369.8600000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15796.0,10,9,2464.27,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15797.0,217,2,613.6800000000001,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15798.0,128,3,1535.37,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15799.0,54,1,540.15,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15800.0,89,5,543.5,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15803.0,81,3,1513.84,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15805.0,21,13,4660.75,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15807.0,44,2,913.62,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15808.0,5,18,14674.960000000001,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15809.0,95,2,758.67,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15810.0,22,4,1607.06,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15811.0,1,2,1671.9,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15812.0,71,7,3400.33,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15814.0,29,2,689.11,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15816.0,178,2,144.14999999999998,1,At-Risk Customers,1,1.0,100.0,High Risk,Churned
15817.0,56,3,2766.4,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15818.0,224,1,340.5,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15819.0,67,6,2029.34,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15822.0,129,4,954.59,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15823.0,8,3,3882.17,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15824.0,89,2,890.94,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15826.0,204,1,943.97,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15827.0,8,16,1957.98,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15828.0,11,1,1108.82,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15833.0,373,1,80.4,1,At-Risk Customers,1,0.0,0.0,Low Risk,Active
15834.0,12,3,1539.24,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15837.0,121,1,385.03000000000003,0,Regular Customers,1,0.0,0.0,Low Risk,Active
15838.0,3,16,40519.92,3,Premium Customers,0,0.0,0.0,Low Risk,Active
15841.0,22,5,1518.35,0,Regular Customers,0,0.0,0.0,Low Risk,Active
15842.0,29,2,548.8,0,Regular Customers,0,0.0,0.0,Low Risk,Active
